Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000133884.9	-0.0432762893287064	6.50138680991025	-0.244989712909631	0.809017672527575	0.931701044579246	-6.23221198888065
ENSG00000137343.17	0.0874437657139642	3.10298596616651	0.244819956189807	0.809147254982762	0.931701044579246	-5.74722168192055
ENSG00000117054.13	-0.0616856595468231	4.04153086983619	-0.244768802987529	0.809186303483585	0.931701044579246	-6.02650618295205
ENSG00000043462.11	-0.0469529800232404	8.56513116422306	-0.244635428801113	0.809288118913272	0.931701044579246	-6.20099190429162
ENSG00000267321.2	0.0881708544035176	2.25461686444099	0.244616513505789	0.809302558787834	0.931701044579246	-5.5013958732469
ENSG00000196177.12	0.0523753936945237	3.68895507733412	0.244569675594853	0.809338314997127	0.931701044579246	-5.98397285346413
ENSG00000225880.5	0.169070105914208	0.359091441637209	0.244413117274245	0.809457835228836	0.931701044579246	-5.20233013519556
ENSG00000197566.9	-0.102519054301237	1.74766820589862	-0.244249256181453	0.809582935698548	0.931701044579246	-5.52097017815505
ENSG00000142856.16	0.126769657437419	2.04588070212363	0.244245273734034	0.809585976180816	0.931701044579246	-5.59287478004572
ENSG00000128245.14	-0.0554996484391852	5.95256057403051	-0.244152885856035	0.809656512496641	0.931701044579246	-6.21157767288084
ENSG00000201581.1	-0.149069644659007	0.458151597932282	-0.244102167291746	0.809695235825356	0.931701044579246	-5.13136437416032
ENSG00000236397.3	0.26867419014903	0.845914585734374	0.243850693769632	0.809887241815453	0.931701044579246	-5.12669601659653
ENSG00000075618.17	0.117034924794962	2.80029538520115	0.243826322348612	0.809905850628688	0.931701044579246	-5.59601497147798
ENSG00000155621.14	-0.0898243081953707	2.3122582251619	-0.243768449235269	0.809950040143629	0.931701044579246	-5.647337763835
ENSG00000271304.2	0.239773839678631	-0.554215783767145	0.243763311516466	0.809953963124719	0.931701044579246	-4.97035646067153
ENSG00000103351.12	0.091143965378055	2.51009388613224	0.243748700178083	0.809965119856129	0.931701044579246	-5.74863466967663
ENSG00000119718.10	0.0459872820410929	4.00637728015598	0.243606286282853	0.810073864544456	0.931752155408073	-5.99323207775513
ENSG00000270015.1	-0.0924129574250281	2.27181586966389	-0.243267645344251	0.810332460547304	0.931929575750129	-5.66013834625784
ENSG00000181191.11	0.05842505099071	3.68640188469583	0.243235820724639	0.810356763894266	0.931929575750129	-5.96238106016784
ENSG00000014138.8	0.132112200108966	1.84401357396096	0.243122547432351	0.810443268338399	0.93195508148954	-5.46248873813822
