SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	1.967	0	0	1	0	0	1	1.339	0	0	0	0	0	0	0	0
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	2.022	2.024	1.006	137.278	155.688	108.445	244.806	122.556	50.607	75.002	47	68.5	3	0	0	0
179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	9.77	1.175	2.308	5.839	2.124	4.381	3.207	3.947	5.447	4.37	6.542	2.906	3.863	4.157	2.193	1.78
192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	0	0	0	0	4	0	2	0	0	1	1	0	0	0	0	0
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	1	1	1	260	336	249	481	280	90	203	92	106	0	1	1	0
200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	1.084	0	0	0	2	0	0	0	0	0	1.108	2	0	5.11	3	1.669
204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	72	39	65	61	112	50	131	77	38	74	45	33	40	49	78	47
208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	24	13	17	11	29.766	17.001	39	31	12	20	25	13	10	15	21	14
210	0	0	3.765	2	5	0	6	0	5	0	1	4	1.83	0	0	2
211	0	1	1	0	2	1	0	2	2	1	1	1	0	0	0	0
212	104.467	5.938	35.835	39.587	0	19.227	30.524	28.881	22.136	63.632	25.049	1.637	5.61	0	19.14	1.399
213	0	0	0	0	0	0	1.087	0	0	0	0	0	0	0	0	0
214	0	0	1	0	2.234	0	0	0	0	0	0	0	0	0	0	0
215	4	1	1.235	0	0	2	0	0	1	1	4	0	3.17	1	0	0
216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	45	27	42	14	80	26	68	36	14	31	9	18	11	21	21	19
218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	36	20	37	21	41	24	70	34	14	22	12	14.001	11	11	19	13
220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	8.473	0	2.372	5.164	0	1.211	8.555	2	0	3.185	2	1	0	2.1	4.72	9
222	18.527	8	8.628	6.836	12	6.789	26.445	7	6	3.815	0	2	2	6.9	4.28	0
223	56	72	50	52.999	72	48.999	85.999	56	37	63	37	34.999	40	26	42	58
224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	81	41	60	57.999	87	56	78.001	58	28	36	31	29	31	33	53	20
228	223	50	130	76	134	77	196	136	78	101	81	61	77	88	101	51
229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	0	0	13.164	0	0	0	4.09	0	0	0	9.721	7.587	0	0	0	0
231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	2	0	0	1	0	1	1	2	1	2	1	3	0	0	0	1
234	359.999	111	251	190	482	267	259.999	332.001	274	468.999	309	283	281	410	338.001	241
235	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	108	38	52	41	54	53	54	57.001	23	57	41	30	45	56	29	29
238	20	10	12	9	15	11	15	14	2	16	3	3	5	7	10	13
239	90	53	57.999	50	92	46	83.001	61	28	50	29.001	25	30	43	60	31
240	458.001	174.001	299	266.001	445.999	252	481	351.001	257.999	355	233.999	243	254.001	296	298	142
241	304.948	82	193	140	293	165	280	256	192	307.001	140	154.001	202	252	229	100
242	97.999	38	68	77	125.001	58	108	96	56	93.999	40.999	59	42	47	86.001	26
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	7	2	4	13	6	4	4	6	2	2	1	1	0	3	1	2
245	5410	1768	2525	2094	4209	2400	2895	2004	1406	2853	1447	1754	2702	3189	2810	1041
246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	12	6	5	9	13	3	10	11	5	9	4	6	5	11	5	6
252	981.586	324.653	580.089	519	766.996	460	884.967	622.537	392.926	507.494	307.647	348.595	329	500.176	434.961	244
253	1	1	0	0	1.004	0	0	0	0	0	0	0	0	0	0	1
254	6	4	1	2	2	4	5	1	2	1	0	0	1	2	1	1
255	177	92	146	115.001	163	95	198.999	164	79	141.001	49	57	55	73	94	73.999
256	149	50	103.999	69	114.999	83	95	93.001	54	81	58	62	61	64	79	60
257	0	0	1	1	0	0	0	2	0	7	4	0	2	0	1	1
258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	28	17	22	23	35	21	47.999	24	13	15	15.999	10	9	16.999	16	13
260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	85	35	46	41	46	26	72	30	7	27	10	16	26	30	22	8
262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	3	1	1	3	2	0	0	0	0	0	0	0	1	2	0	2
265	33	22	9	15	7	6	12	12	9	10	1	3	9	4	6	8
266	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1	0
267	19	5	16	6	18	9	27	15	5	13	7	11	7	12	18	11
268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	0	0	2	0	0	10.999	1	12	1	3	5	11.473	1	0	1	1
276	68	33	41	38.002	76.757	46.874	99	41.502	19.005	44	17	29.086	25	28	39.995	19
277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	134	62	105	67	152	89	150	101	42	65.001	75	54.999	46	60	55	28.999
285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289	3	0	2.87	0	6	3	1.78	0	0	6	0	0	0	7	0	2
290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	59	17	40	33.854	32.001	27	42	32	18	29.383	27	18	16	27	18.038	9
292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	0	0	0	0	0	0	0	0	0	0	0	0	0	1.006	0	0
297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298	0	1	0	2.901	2	0	1.351	1.332	1.852	2.003	4.283	0	1.961	1	0.999	0
299	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	16.857	8.989	6.396	2	7.016	4.001	7.001	6.034	2.006	6.089	4.057	7	2	6.164	2.145	1.629
340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	41	19	39	24	38	18	64	18	12	22	17.999	20	14	17	17	7
347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	8	1	4.323	5	6.738	4.997	3.998	3	1	8	3	3	4.074	5	3	1
353	10.002	8	4.14	9	9	3.756	11.001	4.004	2	4.056	1	2	1	4	3	0
354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
356	77	69	66	77	60	48	78	40	14	20	14	22	33	38	26	11
357	6	8	14	10	11	1	12	5	1	4	0	1	2	1	3	2
358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	38.999	17	28	21	42	17	23.081	28.709	4	17	7.847	12	15	11	14	9
363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	16	7	8	10	10	6	25	11	3	9	4	6	3	8	7	5
374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	60	26	39	29	40	35	64.001	39	19	30	6	16	16	16	22	10
376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
379	29	8	16	10	25	8	29	15	7	14	4	8	10	20	13	8
380	56	22	31	37	36	28	54	54	26	41	21	21	11	32	49	31
381	1	0	1	0	2	1	1	1	1	1	1	0	1	0	0	0
382	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	2
383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	8	9	14	5	13	6	15	10	14	9	3	5	8	3	15	3
385	0.972	0	3	1	1.424	0	0	0	0	0	0	0	0.917	0	1	0
386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
